row_id,date,country,store,product,num_sold
53245,2020-01-15,France,KaggleRama,Kaggle Getting Started,97
53246,2020-01-15,France,KaggleRama,Kaggle Recipe Book,86
53247,2020-01-15,France,KaggleRama,Kaggle for Kids: One Smart Goose,131
53248,2020-01-15,Germany,KaggleMart,Kaggle Advanced Techniques,383
53249,2020-01-15,Germany,KaggleMart,Kaggle Getting Started,289
53250,2020-01-15,Germany,KaggleMart,Kaggle Recipe Book,249
53251,2020-01-15,Germany,KaggleMart,Kaggle for Kids: One Smart Goose,422
53252,2020-01-15,Germany,KaggleRama,Kaggle Advanced Techniques,134
53253,2020-01-15,Germany,KaggleRama,Kaggle Getting Started,107
53254,2020-01-15,Germany,KaggleRama,Kaggle Recipe Book,87
53255,2020-01-15,Germany,KaggleRama,Kaggle for Kids: One Smart Goose,130
53256,2020-01-15,Italy,KaggleMart,Kaggle Advanced Techniques,384
53257,2020-01-15,Italy,KaggleMart,Kaggle Getting Started,306
53258,2020-01-15,Italy,KaggleMart,Kaggle Recipe Book,272
53259,2020-01-15,Italy,KaggleMart,Kaggle for Kids: One Smart Goose,396
53260,2020-01-15,Italy,KaggleRama,Kaggle Advanced Techniques,133
53261,2020-01-15,Italy,KaggleRama,Kaggle Getting Started,102
53262,2020-01-15,Italy,KaggleRama,Kaggle Recipe Book,91
53263,2020-01-15,Italy,KaggleRama,Kaggle for Kids: One Smart Goose,132
53264,2020-01-15,Poland,KaggleMart,Kaggle Advanced Techniques,396
53265,2020-01-15,Poland,KaggleMart,Kaggle Getting Started,307
53266,2020-01-15,Poland,KaggleMart,Kaggle Recipe Book,243
53267,2020-01-15,Poland,KaggleMart,Kaggle for Kids: One Smart Goose,364
53268,2020-01-15,Poland,KaggleRama,Kaggle Advanced Techniques,132
53269,2020-01-15,Poland,KaggleRama,Kaggle Getting Started,97
53270,2020-01-15,Poland,KaggleRama,Kaggle Recipe Book,80
53271,2020-01-15,Poland,KaggleRama,Kaggle for Kids: One Smart Goose,142
53272,2020-01-15,Spain,KaggleMart,Kaggle Advanced Techniques,371
53273,2020-01-15,Spain,KaggleMart,Kaggle Getting Started,297
53274,2020-01-15,Spain,KaggleMart,Kaggle Recipe Book,231
53275,2020-01-15,Spain,KaggleMart,Kaggle for Kids: One Smart Goose,395
53276,2020-01-15,Spain,KaggleRama,Kaggle Advanced Techniques,140
53277,2020-01-15,Spain,KaggleRama,Kaggle Getting Started,95
53278,2020-01-15,Spain,KaggleRama,Kaggle Recipe Book,84
53279,2020-01-15,Spain,KaggleRama,Kaggle for Kids: One Smart Goose,129
53280,2020-01-16,Belgium,KaggleMart,Kaggle Advanced Techniques,383
53281,2020-01-16,Belgium,KaggleMart,Kaggle Getting Started,266
53282,2020-01-16,Belgium,KaggleMart,Kaggle Recipe Book,265
53283,2020-01-16,Belgium,KaggleMart,Kaggle for Kids: One Smart Goose,413
53284,2020-01-16,Belgium,KaggleRama,Kaggle Advanced Techniques,129
53285,2020-01-16,Belgium,KaggleRama,Kaggle Getting Started,97
53286,2020-01-16,Belgium,KaggleRama,Kaggle Recipe Book,88
53287,2020-01-16,Belgium,KaggleRama,Kaggle for Kids: One Smart Goose,149
53288,2020-01-16,France,KaggleMart,Kaggle Advanced Techniques,369
53289,2020-01-16,France,KaggleMart,Kaggle Getting Started,298
53290,2020-01-16,France,KaggleMart,Kaggle Recipe Book,262
53291,2020-01-16,France,KaggleMart,Kaggle for Kids: One Smart Goose,392
53292,2020-01-16,France,KaggleRama,Kaggle Advanced Techniques,128
53293,2020-01-16,France,KaggleRama,Kaggle Getting Started,94
53294,2020-01-16,France,KaggleRama,Kaggle Recipe Book,80
53295,2020-01-16,France,KaggleRama,Kaggle for Kids: One Smart Goose,150
53296,2020-01-16,Germany,KaggleMart,Kaggle Advanced Techniques,418
53297,2020-01-16,Germany,KaggleMart,Kaggle Getting Started,275
53298,2020-01-16,Germany,KaggleMart,Kaggle Recipe Book,260
53299,2020-01-16,Germany,KaggleMart,Kaggle for Kids: One Smart Goose,401
53300,2020-01-16,Germany,KaggleRama,Kaggle Advanced Techniques,142
53301,2020-01-16,Germany,KaggleRama,Kaggle Getting Started,91
53302,2020-01-16,Germany,KaggleRama,Kaggle Recipe Book,88
53303,2020-01-16,Germany,KaggleRama,Kaggle for Kids: One Smart Goose,141
53304,2020-01-16,Italy,KaggleMart,Kaggle Advanced Techniques,378
53305,2020-01-16,Italy,KaggleMart,Kaggle Getting Started,296
53306,2020-01-16,Italy,KaggleMart,Kaggle Recipe Book,286
53307,2020-01-16,Italy,KaggleMart,Kaggle for Kids: One Smart Goose,401
53308,2020-01-16,Italy,KaggleRama,Kaggle Advanced Techniques,136
53309,2020-01-16,Italy,KaggleRama,Kaggle Getting Started,102
53310,2020-01-16,Italy,KaggleRama,Kaggle Recipe Book,77
53311,2020-01-16,Italy,KaggleRama,Kaggle for Kids: One Smart Goose,146
53312,2020-01-16,Poland,KaggleMart,Kaggle Advanced Techniques,396
53313,2020-01-16,Poland,KaggleMart,Kaggle Getting Started,280
53314,2020-01-16,Poland,KaggleMart,Kaggle Recipe Book,263
53315,2020-01-16,Poland,KaggleMart,Kaggle for Kids: One Smart Goose,414
53316,2020-01-16,Poland,KaggleRama,Kaggle Advanced Techniques,135
53317,2020-01-16,Poland,KaggleRama,Kaggle Getting Started,95
53318,2020-01-16,Poland,KaggleRama,Kaggle Recipe Book,85
53319,2020-01-16,Poland,KaggleRama,Kaggle for Kids: One Smart Goose,133
53320,2020-01-16,Spain,KaggleMart,Kaggle Advanced Techniques,392
53321,2020-01-16,Spain,KaggleMart,Kaggle Getting Started,290
53322,2020-01-16,Spain,KaggleMart,Kaggle Recipe Book,251
53323,2020-01-16,Spain,KaggleMart,Kaggle for Kids: One Smart Goose,430
53324,2020-01-16,Spain,KaggleRama,Kaggle Advanced Techniques,150
53325,2020-01-16,Spain,KaggleRama,Kaggle Getting Started,109
53326,2020-01-16,Spain,KaggleRama,Kaggle Recipe Book,81
53327,2020-01-16,Spain,KaggleRama,Kaggle for Kids: One Smart Goose,146
53328,2020-01-17,Belgium,KaggleMart,Kaggle Advanced Techniques,439
53329,2020-01-17,Belgium,KaggleMart,Kaggle Getting Started,292
53330,2020-01-17,Belgium,KaggleMart,Kaggle Recipe Book,282
53331,2020-01-17,Belgium,KaggleMart,Kaggle for Kids: One Smart Goose,447
53332,2020-01-17,Belgium,KaggleRama,Kaggle Advanced Techniques,145
53333,2020-01-17,Belgium,KaggleRama,Kaggle Getting Started,102
53334,2020-01-17,Belgium,KaggleRama,Kaggle Recipe Book,93
53335,2020-01-17,Belgium,KaggleRama,Kaggle for Kids: One Smart Goose,131
53336,2020-01-17,France,KaggleMart,Kaggle Advanced Techniques,388
53337,2020-01-17,France,KaggleMart,Kaggle Getting Started,305
53338,2020-01-17,France,KaggleMart,Kaggle Recipe Book,246
53339,2020-01-17,France,KaggleMart,Kaggle for Kids: One Smart Goose,413
53340,2020-01-17,France,KaggleRama,Kaggle Advanced Techniques,147
53341,2020-01-17,France,KaggleRama,Kaggle Getting Started,115
53342,2020-01-17,France,KaggleRama,Kaggle Recipe Book,101
53343,2020-01-17,France,KaggleRama,Kaggle for Kids: One Smart Goose,157
53344,2020-01-17,Germany,KaggleMart,Kaggle Advanced Techniques,404
53345,2020-01-17,Germany,KaggleMart,Kaggle Getting Started,304
53346,2020-01-17,Germany,KaggleMart,Kaggle Recipe Book,264
53347,2020-01-17,Germany,KaggleMart,Kaggle for Kids: One Smart Goose,378
53348,2020-01-17,Germany,KaggleRama,Kaggle Advanced Techniques,142
53349,2020-01-17,Germany,KaggleRama,Kaggle Getting Started,113
53350,2020-01-17,Germany,KaggleRama,Kaggle Recipe Book,89
53351,2020-01-17,Germany,KaggleRama,Kaggle for Kids: One Smart Goose,143
53352,2020-01-17,Italy,KaggleMart,Kaggle Advanced Techniques,439
53353,2020-01-17,Italy,KaggleMart,Kaggle Getting Started,310
53354,2020-01-17,Italy,KaggleMart,Kaggle Recipe Book,271
53355,2020-01-17,Italy,KaggleMart,Kaggle for Kids: One Smart Goose,457
53356,2020-01-17,Italy,KaggleRama,Kaggle Advanced Techniques,142
53357,2020-01-17,Italy,KaggleRama,Kaggle Getting Started,121
53358,2020-01-17,Italy,KaggleRama,Kaggle Recipe Book,90
53359,2020-01-17,Italy,KaggleRama,Kaggle for Kids: One Smart Goose,145
53360,2020-01-17,Poland,KaggleMart,Kaggle Advanced Techniques,387
53361,2020-01-17,Poland,KaggleMart,Kaggle Getting Started,301
53362,2020-01-17,Poland,KaggleMart,Kaggle Recipe Book,246
53363,2020-01-17,Poland,KaggleMart,Kaggle for Kids: One Smart Goose,422
53364,2020-01-17,Poland,KaggleRama,Kaggle Advanced Techniques,138
53365,2020-01-17,Poland,KaggleRama,Kaggle Getting Started,102
53366,2020-01-17,Poland,KaggleRama,Kaggle Recipe Book,88
53367,2020-01-17,Poland,KaggleRama,Kaggle for Kids: One Smart Goose,157
53368,2020-01-17,Spain,KaggleMart,Kaggle Advanced Techniques,449
53369,2020-01-17,Spain,KaggleMart,Kaggle Getting Started,304
53370,2020-01-17,Spain,KaggleMart,Kaggle Recipe Book,266
53371,2020-01-17,Spain,KaggleMart,Kaggle for Kids: One Smart Goose,397
53372,2020-01-17,Spain,KaggleRama,Kaggle Advanced Techniques,135
53373,2020-01-17,Spain,KaggleRama,Kaggle Getting Started,113
53374,2020-01-17,Spain,KaggleRama,Kaggle Recipe Book,87
53375,2020-01-17,Spain,KaggleRama,Kaggle for Kids: One Smart Goose,161
53376,2020-01-18,Belgium,KaggleMart,Kaggle Advanced Techniques,440
53377,2020-01-18,Belgium,KaggleMart,Kaggle Getting Started,321
53378,2020-01-18,Belgium,KaggleMart,Kaggle Recipe Book,305
53379,2020-01-18,Belgium,KaggleMart,Kaggle for Kids: One Smart Goose,485
53380,2020-01-18,Belgium,KaggleRama,Kaggle Advanced Techniques,138
53381,2020-01-18,Belgium,KaggleRama,Kaggle Getting Started,113
53382,2020-01-18,Belgium,KaggleRama,Kaggle Recipe Book,100
53383,2020-01-18,Belgium,KaggleRama,Kaggle for Kids: One Smart Goose,174
53384,2020-01-18,France,KaggleMart,Kaggle Advanced Techniques,438
53385,2020-01-18,France,KaggleMart,Kaggle Getting Started,329
53386,2020-01-18,France,KaggleMart,Kaggle Recipe Book,285
53387,2020-01-18,France,KaggleMart,Kaggle for Kids: One Smart Goose,495
53388,2020-01-18,France,KaggleRama,Kaggle Advanced Techniques,146
53389,2020-01-18,France,KaggleRama,Kaggle Getting Started,117
53390,2020-01-18,France,KaggleRama,Kaggle Recipe Book,88
53391,2020-01-18,France,KaggleRama,Kaggle for Kids: One Smart Goose,150
53392,2020-01-18,Germany,KaggleMart,Kaggle Advanced Techniques,483
53393,2020-01-18,Germany,KaggleMart,Kaggle Getting Started,344
53394,2020-01-18,Germany,KaggleMart,Kaggle Recipe Book,283
53395,2020-01-18,Germany,KaggleMart,Kaggle for Kids: One Smart Goose,449
53396,2020-01-18,Germany,KaggleRama,Kaggle Advanced Techniques,168
53397,2020-01-18,Germany,KaggleRama,Kaggle Getting Started,125
53398,2020-01-18,Germany,KaggleRama,Kaggle Recipe Book,101
53399,2020-01-18,Germany,KaggleRama,Kaggle for Kids: One Smart Goose,168
53400,2020-01-18,Italy,KaggleMart,Kaggle Advanced Techniques,474
53401,2020-01-18,Italy,KaggleMart,Kaggle Getting Started,336
53402,2020-01-18,Italy,KaggleMart,Kaggle Recipe Book,297
53403,2020-01-18,Italy,KaggleMart,Kaggle for Kids: One Smart Goose,486
53404,2020-01-18,Italy,KaggleRama,Kaggle Advanced Techniques,153
53405,2020-01-18,Italy,KaggleRama,Kaggle Getting Started,115
53406,2020-01-18,Italy,KaggleRama,Kaggle Recipe Book,97
53407,2020-01-18,Italy,KaggleRama,Kaggle for Kids: One Smart Goose,151
53408,2020-01-18,Poland,KaggleMart,Kaggle Advanced Techniques,469
53409,2020-01-18,Poland,KaggleMart,Kaggle Getting Started,338
53410,2020-01-18,Poland,KaggleMart,Kaggle Recipe Book,293
53411,2020-01-18,Poland,KaggleMart,Kaggle for Kids: One Smart Goose,449
53412,2020-01-18,Poland,KaggleRama,Kaggle Advanced Techniques,163
53413,2020-01-18,Poland,KaggleRama,Kaggle Getting Started,107
53414,2020-01-18,Poland,KaggleRama,Kaggle Recipe Book,94
53415,2020-01-18,Poland,KaggleRama,Kaggle for Kids: One Smart Goose,173
53416,2020-01-18,Spain,KaggleMart,Kaggle Advanced Techniques,437
53417,2020-01-18,Spain,KaggleMart,Kaggle Getting Started,323
53418,2020-01-18,Spain,KaggleMart,Kaggle Recipe Book,272
53419,2020-01-18,Spain,KaggleMart,Kaggle for Kids: One Smart Goose,475
53420,2020-01-18,Spain,KaggleRama,Kaggle Advanced Techniques,147
53421,2020-01-18,Spain,KaggleRama,Kaggle Getting Started,118
53422,2020-01-18,Spain,KaggleRama,Kaggle Recipe Book,98
53423,2020-01-18,Spain,KaggleRama,Kaggle for Kids: One Smart Goose,155
53424,2020-01-19,Belgium,KaggleMart,Kaggle Advanced Techniques,473
53425,2020-01-19,Belgium,KaggleMart,Kaggle Getting Started,329
53426,2020-01-19,Belgium,KaggleMart,Kaggle Recipe Book,315
53427,2020-01-19,Belgium,KaggleMart,Kaggle for Kids: One Smart Goose,526
53428,2020-01-19,Belgium,KaggleRama,Kaggle Advanced Techniques,163
53429,2020-01-19,Belgium,KaggleRama,Kaggle Getting Started,113
53430,2020-01-19,Belgium,KaggleRama,Kaggle Recipe Book,105
53431,2020-01-19,Belgium,KaggleRama,Kaggle for Kids: One Smart Goose,166
53432,2020-01-19,France,KaggleMart,Kaggle Advanced Techniques,467
53433,2020-01-19,France,KaggleMart,Kaggle Getting Started,358
53434,2020-01-19,France,KaggleMart,Kaggle Recipe Book,305
53435,2020-01-19,France,KaggleMart,Kaggle for Kids: One Smart Goose,508
53436,2020-01-19,France,KaggleRama,Kaggle Advanced Techniques,151
53437,2020-01-19,France,KaggleRama,Kaggle Getting Started,119
53438,2020-01-19,France,KaggleRama,Kaggle Recipe Book,103
53439,2020-01-19,France,KaggleRama,Kaggle for Kids: One Smart Goose,163
53440,2020-01-19,Germany,KaggleMart,Kaggle Advanced Techniques,487
53441,2020-01-19,Germany,KaggleMart,Kaggle Getting Started,339
53442,2020-01-19,Germany,KaggleMart,Kaggle Recipe Book,304
53443,2020-01-19,Germany,KaggleMart,Kaggle for Kids: One Smart Goose,453
53444,2020-01-19,Germany,KaggleRama,Kaggle Advanced Techniques,165
53445,2020-01-19,Germany,KaggleRama,Kaggle Getting Started,127
53446,2020-01-19,Germany,KaggleRama,Kaggle Recipe Book,101
53447,2020-01-19,Germany,KaggleRama,Kaggle for Kids: One Smart Goose,168
53448,2020-01-19,Italy,KaggleMart,Kaggle Advanced Techniques,489
53449,2020-01-19,Italy,KaggleMart,Kaggle Getting Started,307
53450,2020-01-19,Italy,KaggleMart,Kaggle Recipe Book,310
53451,2020-01-19,Italy,KaggleMart,Kaggle for Kids: One Smart Goose,495
53452,2020-01-19,Italy,KaggleRama,Kaggle Advanced Techniques,169
53453,2020-01-19,Italy,KaggleRama,Kaggle Getting Started,125
53454,2020-01-19,Italy,KaggleRama,Kaggle Recipe Book,106
53455,2020-01-19,Italy,KaggleRama,Kaggle for Kids: One Smart Goose,173
53456,2020-01-19,Poland,KaggleMart,Kaggle Advanced Techniques,509
53457,2020-01-19,Poland,KaggleMart,Kaggle Getting Started,349
53458,2020-01-19,Poland,KaggleMart,Kaggle Recipe Book,272
53459,2020-01-19,Poland,KaggleMart,Kaggle for Kids: One Smart Goose,516
53460,2020-01-19,Poland,KaggleRama,Kaggle Advanced Techniques,163
53461,2020-01-19,Poland,KaggleRama,Kaggle Getting Started,118
53462,2020-01-19,Poland,KaggleRama,Kaggle Recipe Book,107
53463,2020-01-19,Poland,KaggleRama,Kaggle for Kids: One Smart Goose,166
53464,2020-01-19,Spain,KaggleMart,Kaggle Advanced Techniques,467
53465,2020-01-19,Spain,KaggleMart,Kaggle Getting Started,343
53466,2020-01-19,Spain,KaggleMart,Kaggle Recipe Book,313
53467,2020-01-19,Spain,KaggleMart,Kaggle for Kids: One Smart Goose,481
53468,2020-01-19,Spain,KaggleRama,Kaggle Advanced Techniques,171
53469,2020-01-19,Spain,KaggleRama,Kaggle Getting Started,114
53470,2020-01-19,Spain,KaggleRama,Kaggle Recipe Book,92
53471,2020-01-19,Spain,KaggleRama,Kaggle for Kids: One Smart Goose,172
53472,2020-01-20,Belgium,KaggleMart,Kaggle Advanced Techniques,383
53473,2020-01-20,Belgium,KaggleMart,Kaggle Getting Started,294
53474,2020-01-20,Belgium,KaggleMart,Kaggle Recipe Book,258
53475,2020-01-20,Belgium,KaggleMart,Kaggle for Kids: One Smart Goose,389
53476,2020-01-20,Belgium,KaggleRama,Kaggle Advanced Techniques,135
53477,2020-01-20,Belgium,KaggleRama,Kaggle Getting Started,89
53478,2020-01-20,Belgium,KaggleRama,Kaggle Recipe Book,79
53479,2020-01-20,Belgium,KaggleRama,Kaggle for Kids: One Smart Goose,131
53480,2020-01-20,France,KaggleMart,Kaggle Advanced Techniques,427
53481,2020-01-20,France,KaggleMart,Kaggle Getting Started,255
53482,2020-01-20,France,KaggleMart,Kaggle Recipe Book,253
53483,2020-01-20,France,KaggleMart,Kaggle for Kids: One Smart Goose,396
53484,2020-01-20,France,KaggleRama,Kaggle Advanced Techniques,142
53485,2020-01-20,France,KaggleRama,Kaggle Getting Started,102
53486,2020-01-20,France,KaggleRama,Kaggle Recipe Book,84
53487,2020-01-20,France,KaggleRama,Kaggle for Kids: One Smart Goose,141
53488,2020-01-20,Germany,KaggleMart,Kaggle Advanced Techniques,368
53489,2020-01-20,Germany,KaggleMart,Kaggle Getting Started,280
53490,2020-01-20,Germany,KaggleMart,Kaggle Recipe Book,247
53491,2020-01-20,Germany,KaggleMart,Kaggle for Kids: One Smart Goose,374
53492,2020-01-20,Germany,KaggleRama,Kaggle Advanced Techniques,137
53493,2020-01-20,Germany,KaggleRama,Kaggle Getting Started,97
53494,2020-01-20,Germany,KaggleRama,Kaggle Recipe Book,82
53495,2020-01-20,Germany,KaggleRama,Kaggle for Kids: One Smart Goose,139
53496,2020-01-20,Italy,KaggleMart,Kaggle Advanced Techniques,430
53497,2020-01-20,Italy,KaggleMart,Kaggle Getting Started,286
53498,2020-01-20,Italy,KaggleMart,Kaggle Recipe Book,250
53499,2020-01-20,Italy,KaggleMart,Kaggle for Kids: One Smart Goose,389
53500,2020-01-20,Italy,KaggleRama,Kaggle Advanced Techniques,146
53501,2020-01-20,Italy,KaggleRama,Kaggle Getting Started,92
53502,2020-01-20,Italy,KaggleRama,Kaggle Recipe Book,89
53503,2020-01-20,Italy,KaggleRama,Kaggle for Kids: One Smart Goose,148
53504,2020-01-20,Poland,KaggleMart,Kaggle Advanced Techniques,393
53505,2020-01-20,Poland,KaggleMart,Kaggle Getting Started,288
53506,2020-01-20,Poland,KaggleMart,Kaggle Recipe Book,252
53507,2020-01-20,Poland,KaggleMart,Kaggle for Kids: One Smart Goose,382
53508,2020-01-20,Poland,KaggleRama,Kaggle Advanced Techniques,140
53509,2020-01-20,Poland,KaggleRama,Kaggle Getting Started,104
53510,2020-01-20,Poland,KaggleRama,Kaggle Recipe Book,90
53511,2020-01-20,Poland,KaggleRama,Kaggle for Kids: One Smart Goose,150
53512,2020-01-20,Spain,KaggleMart,Kaggle Advanced Techniques,363
53513,2020-01-20,Spain,KaggleMart,Kaggle Getting Started,268
53514,2020-01-20,Spain,KaggleMart,Kaggle Recipe Book,257
53515,2020-01-20,Spain,KaggleMart,Kaggle for Kids: One Smart Goose,400
53516,2020-01-20,Spain,KaggleRama,Kaggle Advanced Techniques,132
53517,2020-01-20,Spain,KaggleRama,Kaggle Getting Started,94
53518,2020-01-20,Spain,KaggleRama,Kaggle Recipe Book,83
53519,2020-01-20,Spain,KaggleRama,Kaggle for Kids: One Smart Goose,121
53520,2020-01-21,Belgium,KaggleMart,Kaggle Advanced Techniques,405
53521,2020-01-21,Belgium,KaggleMart,Kaggle Getting Started,250
53522,2020-01-21,Belgium,KaggleMart,Kaggle Recipe Book,236
53523,2020-01-21,Belgium,KaggleMart,Kaggle for Kids: One Smart Goose,412
53524,2020-01-21,Belgium,KaggleRama,Kaggle Advanced Techniques,127
53525,2020-01-21,Belgium,KaggleRama,Kaggle Getting Started,97
53526,2020-01-21,Belgium,KaggleRama,Kaggle Recipe Book,85
53527,2020-01-21,Belgium,KaggleRama,Kaggle for Kids: One Smart Goose,135
53528,2020-01-21,France,KaggleMart,Kaggle Advanced Techniques,398
53529,2020-01-21,France,KaggleMart,Kaggle Getting Started,297
53530,2020-01-21,France,KaggleMart,Kaggle Recipe Book,255
53531,2020-01-21,France,KaggleMart,Kaggle for Kids: One Smart Goose,411
53532,2020-01-21,France,KaggleRama,Kaggle Advanced Techniques,126
53533,2020-01-21,France,KaggleRama,Kaggle Getting Started,104
53534,2020-01-21,France,KaggleRama,Kaggle Recipe Book,86
53535,2020-01-21,France,KaggleRama,Kaggle for Kids: One Smart Goose,143
53536,2020-01-21,Germany,KaggleMart,Kaggle Advanced Techniques,392
53537,2020-01-21,Germany,KaggleMart,Kaggle Getting Started,270
53538,2020-01-21,Germany,KaggleMart,Kaggle Recipe Book,256
53539,2020-01-21,Germany,KaggleMart,Kaggle for Kids: One Smart Goose,430
53540,2020-01-21,Germany,KaggleRama,Kaggle Advanced Techniques,128
53541,2020-01-21,Germany,KaggleRama,Kaggle Getting Started,101
53542,2020-01-21,Germany,KaggleRama,Kaggle Recipe Book,92
53543,2020-01-21,Germany,KaggleRama,Kaggle for Kids: One Smart Goose,142
53544,2020-01-21,Italy,KaggleMart,Kaggle Advanced Techniques,411
53545,2020-01-21,Italy,KaggleMart,Kaggle Getting Started,284
53546,2020-01-21,Italy,KaggleMart,Kaggle Recipe Book,256
53547,2020-01-21,Italy,KaggleMart,Kaggle for Kids: One Smart Goose,457
53548,2020-01-21,Italy,KaggleRama,Kaggle Advanced Techniques,144
53549,2020-01-21,Italy,KaggleRama,Kaggle Getting Started,94
53550,2020-01-21,Italy,KaggleRama,Kaggle Recipe Book,84
53551,2020-01-21,Italy,KaggleRama,Kaggle for Kids: One Smart Goose,133
53552,2020-01-21,Poland,KaggleMart,Kaggle Advanced Techniques,388
53553,2020-01-21,Poland,KaggleMart,Kaggle Getting Started,286
53554,2020-01-21,Poland,KaggleMart,Kaggle Recipe Book,250
53555,2020-01-21,Poland,KaggleMart,Kaggle for Kids: One Smart Goose,414
53556,2020-01-21,Poland,KaggleRama,Kaggle Advanced Techniques,139
53557,2020-01-21,Poland,KaggleRama,Kaggle Getting Started,96
53558,2020-01-21,Poland,KaggleRama,Kaggle Recipe Book,83
53559,2020-01-21,Poland,KaggleRama,Kaggle for Kids: One Smart Goose,136
53560,2020-01-21,Spain,KaggleMart,Kaggle Advanced Techniques,396
53561,2020-01-21,Spain,KaggleMart,Kaggle Getting Started,281
53562,2020-01-21,Spain,KaggleMart,Kaggle Recipe Book,262
53563,2020-01-21,Spain,KaggleMart,Kaggle for Kids: One Smart Goose,399
53564,2020-01-21,Spain,KaggleRama,Kaggle Advanced Techniques,130
53565,2020-01-21,Spain,KaggleRama,Kaggle Getting Started,100
53566,2020-01-21,Spain,KaggleRama,Kaggle Recipe Book,95
53567,2020-01-21,Spain,KaggleRama,Kaggle for Kids: One Smart Goose,125
53568,2020-01-22,Belgium,KaggleMart,Kaggle Advanced Techniques,382
53569,2020-01-22,Belgium,KaggleMart,Kaggle Getting Started,275
53570,2020-01-22,Belgium,KaggleMart,Kaggle Recipe Book,251
53571,2020-01-22,Belgium,KaggleMart,Kaggle for Kids: One Smart Goose,368
53572,2020-01-22,Belgium,KaggleRama,Kaggle Advanced Techniques,139
53573,2020-01-22,Belgium,KaggleRama,Kaggle Getting Started,96
53574,2020-01-22,Belgium,KaggleRama,Kaggle Recipe Book,88
53575,2020-01-22,Belgium,KaggleRama,Kaggle for Kids: One Smart Goose,146
53576,2020-01-22,France,KaggleMart,Kaggle Advanced Techniques,403
53577,2020-01-22,France,KaggleMart,Kaggle Getting Started,295
53578,2020-01-22,France,KaggleMart,Kaggle Recipe Book,237
53579,2020-01-22,France,KaggleMart,Kaggle for Kids: One Smart Goose,399
53580,2020-01-22,France,KaggleRama,Kaggle Advanced Techniques,141
53581,2020-01-22,France,KaggleRama,Kaggle Getting Started,100
53582,2020-01-22,France,KaggleRama,Kaggle Recipe Book,85
53583,2020-01-22,France,KaggleRama,Kaggle for Kids: One Smart Goose,146
53584,2020-01-22,Germany,KaggleMart,Kaggle Advanced Techniques,394
53585,2020-01-22,Germany,KaggleMart,Kaggle Getting Started,310
53586,2020-01-22,Germany,KaggleMart,Kaggle Recipe Book,229
53587,2020-01-22,Germany,KaggleMart,Kaggle for Kids: One Smart Goose,380
53588,2020-01-22,Germany,KaggleRama,Kaggle Advanced Techniques,150
53589,2020-01-22,Germany,KaggleRama,Kaggle Getting Started,99
53590,2020-01-22,Germany,KaggleRama,Kaggle Recipe Book,88
53591,2020-01-22,Germany,KaggleRama,Kaggle for Kids: One Smart Goose,144
53592,2020-01-22,Italy,KaggleMart,Kaggle Advanced Techniques,433
53593,2020-01-22,Italy,KaggleMart,Kaggle Getting Started,277
53594,2020-01-22,Italy,KaggleMart,Kaggle Recipe Book,253
53595,2020-01-22,Italy,KaggleMart,Kaggle for Kids: One Smart Goose,421
53596,2020-01-22,Italy,KaggleRama,Kaggle Advanced Techniques,143
53597,2020-01-22,Italy,KaggleRama,Kaggle Getting Started,96
53598,2020-01-22,Italy,KaggleRama,Kaggle Recipe Book,93
53599,2020-01-22,Italy,KaggleRama,Kaggle for Kids: One Smart Goose,144
53600,2020-01-22,Poland,KaggleMart,Kaggle Advanced Techniques,431
53601,2020-01-22,Poland,KaggleMart,Kaggle Getting Started,264
53602,2020-01-22,Poland,KaggleMart,Kaggle Recipe Book,261
53603,2020-01-22,Poland,KaggleMart,Kaggle for Kids: One Smart Goose,385
53604,2020-01-22,Poland,KaggleRama,Kaggle Advanced Techniques,142
53605,2020-01-22,Poland,KaggleRama,Kaggle Getting Started,103
53606,2020-01-22,Poland,KaggleRama,Kaggle Recipe Book,85
53607,2020-01-22,Poland,KaggleRama,Kaggle for Kids: One Smart Goose,153
53608,2020-01-22,Spain,KaggleMart,Kaggle Advanced Techniques,413
53609,2020-01-22,Spain,KaggleMart,Kaggle Getting Started,298
53610,2020-01-22,Spain,KaggleMart,Kaggle Recipe Book,233
53611,2020-01-22,Spain,KaggleMart,Kaggle for Kids: One Smart Goose,363
53612,2020-01-22,Spain,KaggleRama,Kaggle Advanced Techniques,144
53613,2020-01-22,Spain,KaggleRama,Kaggle Getting Started,89
53614,2020-01-22,Spain,KaggleRama,Kaggle Recipe Book,85
53615,2020-01-22,Spain,KaggleRama,Kaggle for Kids: One Smart Goose,145
53616,2020-01-23,Belgium,KaggleMart,Kaggle Advanced Techniques,433
53617,2020-01-23,Belgium,KaggleMart,Kaggle Getting Started,288
53618,2020-01-23,Belgium,KaggleMart,Kaggle Recipe Book,261
53619,2020-01-23,Belgium,KaggleMart,Kaggle for Kids: One Smart Goose,406
53620,2020-01-23,Belgium,KaggleRama,Kaggle Advanced Techniques,143
53621,2020-01-23,Belgium,KaggleRama,Kaggle Getting Started,95
53622,2020-01-23,Belgium,KaggleRama,Kaggle Recipe Book,89
53623,2020-01-23,Belgium,KaggleRama,Kaggle for Kids: One Smart Goose,137
53624,2020-01-23,France,KaggleMart,Kaggle Advanced Techniques,416
53625,2020-01-23,France,KaggleMart,Kaggle Getting Started,291
53626,2020-01-23,France,KaggleMart,Kaggle Recipe Book,250
